0wfbD5rAksdXUzRvMfM3x5	The One	The Chainsmokers	Memories...Do Not Open	177573	Pop	10
6cPyTS0Kk2sc4xQwC93kOg	Break Up Every Night	The Chainsmokers	Memories...Do Not Open	207520	Pop	10
26AuyrZGzWWiYZPSd3XBIg	Bloodstream	The Chainsmokers	Memories...Do Not Open	224280	Pop	10
1pJQAHpD51J7GYaFrrFO9S	Don't Say	The Chainsmokers, Emily Warren	Memories...Do Not Open	228480	Pop	10
6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers, Coldplay	Memories...Do Not Open	247160	Pop	10
6V9kwssTrwkKT72imgowj9	My Type	The Chainsmokers, Emily Warren	Memories...Do Not Open	217413	Pop	10
5xhJmd0I15jFcEdqxfCzKk	It Won't Kill Ya	The Chainsmokers, Louane	Memories...Do Not Open	217613	Pop	10
72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	Memories...Do Not Open	221506	Pop	10
6KjbNLbRjuoa8rEq5yNA6H	Honest	The Chainsmokers	Memories...Do Not Open	208000	Pop	10
0dj1CtyRxZ4bnIT4Q20jNT	Wake Up Alone	The Chainsmokers, Jhene Aiko	Memories...Do Not Open	215720	Pop	10
1KeZgPUr54C8iz3FjqzVoz	Young	The Chainsmokers	Memories...Do Not Open	224773	Pop	10
6GeD5g9vZTz25Egf8kxoIY	Last Day Alive	The Chainsmokers, Florida Georgia Line	Memories...Do Not Open	214306	Pop	10
4NBTZtAt1F13VvlSKe6KTl	This Feeling	The Chainsmokers, Kelsea Ballerini	Sick Boy	197946	Pop	10
2bQhVQbV7VBzSOPo8mbkUR	Beach House	The Chainsmokers	Sick Boy	206120	Pop	10
4BiiOzZCrXEzHRLYcYFiD5	Hope	The Chainsmokers, Winona Oak	Sick Boy	180120	Pop	10
0fTiDOXRNEN0lUeYGoSHml	Somebody	The Chainsmokers, Drew Love	Sick Boy	221986	Pop	10
0bGLvHd0ApdT4t0shCfpzG	Side Effects	The Chainsmokers, Emily Warren	Sick Boy	172746	Pop	10
58kZ9spgxmlEznXGu6FPdQ	Sick Boy	The Chainsmokers	Sick Boy	193200	Pop	10
6ufrOaf4v6Qady6GiIpQ0s	Everybody Hates Me	The Chainsmokers	Sick Boy	223466	Pop	10
3K01yfjGY0NslZrXkWVAtK	Siren	The Chainsmokers, Aazar	Sick Boy	174306	Pop	10
3CgTgHLI8qHAqLoZkz1BdQ	You Owe Me	The Chainsmokers	Sick Boy	190013	Pop	10
27i7Afdxq40V7qCqHnRTt6	Save Yourself	The Chainsmokers, NGHTMRE	Sick Boy	210453	Pop	10
6P96iNvvhscQktBDFiF9a9	Don't Save Me	Winona Oak	Don't Save Me	277482	Pop	10
0qhCDQuqUm6wbJjAk7SlHR	Rock N Roll	Avril Lavigne	Avril Lavigne	206880	Pop	10
1rdreHH1v6kyrx2mFQvLR4	Here's to Never Growing Up	Avril Lavigne	Avril Lavigne	214320	Pop	10
132xU8ov5n0jgmkYr8tsrL	17	Avril Lavigne	Avril Lavigne	204946	Pop	10
5rMr5qtkqv2ObPHOBuxJMa	Bitchin' Summer	Avril Lavigne	Avril Lavigne	210573	Pop	10
0Swvh86QCHSVk3yXUDeEM8	Let Me Go	Avril Lavigne, Chad Kroeger	Avril Lavigne	267973	Pop	10
5nugxvd978uqqJOa7d4E0T	Give You What You Like	Avril Lavigne	Avril Lavigne	225266	Pop	10
0DJLpR7cv97zg4indE9kQT	Bad Girl	Avril Lavigne, Marilyn Manson	Avril Lavigne	174893	Pop	10
40NOI5V57KUAxMhGxXFNXH	Hello Kitty	Avril Lavigne	Avril Lavigne	196240	Pop	10
0l9zAYj2IyKXYbs2dYtKls	You Ain't Seen Nothin' Yet	Avril Lavigne	Avril Lavigne	193280	Pop	10
5cPvjGQkJiLf7V55BixkuS	Sippin' On Sunshine	Avril Lavigne	Avril Lavigne	209360	Pop	10
2ddRUysq3qzWpRNo7sTPAz	Hello Heartache	Avril Lavigne	Avril Lavigne	229426	Pop	10
1XxBjMFXFMLUctAgqkProq	Falling Fast	Avril Lavigne	Avril Lavigne	193720	Pop	10
2VzMfpK8mT1iOue8aGuI2q	Hush Hush	Avril Lavigne	Avril Lavigne	239373	Pop	10
