6ziDhQlFDOoMtXfni7xSIz	good kid	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	214120	Rap	10
2MSQcDvGvd8p5W5VynKEds	m.A.A.d city	Kendrick Lamar, MC Eiht	good kid, m.A.A.d city (Deluxe)	350120	Rap	10
4uzJYGILj6t9KfnK5vIWvI	Swimming Pools (Drank) - Extended Version	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	313786	Rap	10
2sJ67fJpYyhtqRmuoklgR3	Sing About Me, I'm Dying Of Thirst	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	723573	Rap	10
7o0Bsrsyt3uYjIbJIvhcpC	Real	Kendrick Lamar, Anna Wise	good kid, m.A.A.d city (Deluxe)	443413	Rap	10
3SqZTq6GW7Q3dF6DL9mRiH	Compton	Kendrick Lamar, Dr. Dre	good kid, m.A.A.d city (Deluxe)	248093	Rap	10
5gzZwQcDWzZCtAP4hk5QjP	The Recipe - Bonus Track	Kendrick Lamar, Dr. Dre	good kid, m.A.A.d city (Deluxe)	352853	Rap	10
0wea6R66dfmsmlNqITdSmF	Black Boy Fly - Bonus Track	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	279146	Rap	10
55GTIohRweGZ9e59fsqUhH	Now Or Never - Bonus Track	Kendrick Lamar, Mary J. Blige	good kid, m.A.A.d city (Deluxe)	256213	Rap	10
5MBEeDXrIfpgMusmwWxUe8	Bitch, Don’t Kill My Vibe - Remix	Kendrick Lamar, JAY Z	good kid, m.A.A.d city (Deluxe)	278573	Rap	10
5v501hmUMvbHPKa7qm0MGD	F*ck Your Ethnicity	Kendrick Lamar	Section.80	224671	Rap	10
5DO1SazQppcsKQ1c1JpyQz	Hol' Up	Kendrick Lamar	Section.80	173158	Rap	10
2MYl0er3UZ1RlKwRb5LODh	A.D.H.D	Kendrick Lamar	Section.80	215509	Rap	10
7yQDLdub1VuUUwbpteUX7w	No Make-Up (Her Vice)	Kendrick Lamar	Section.80	235921	Rap	10
3RPK9VQuTsiTySY48ldeqx	Tammy's Song (Her Evils)	Kendrick Lamar	Section.80	161670	Rap	10
3s3ZBjw8kKX5HXymkRIDVy	Chapter Six	Kendrick Lamar	Section.80	161137	Rap	10
3gl1RenSXn1biKijZ1qvky	Ronald Reagan Era	Kendrick Lamar	Section.80	216899	Rap	10
2NxIp9jbmsnaIiAExWOEo0	Poe Mans Dreams (His Vice)	Kendrick Lamar	Section.80	261874	Rap	10
12bCgkFnyyTI8B1OmmRhbx	The Spiteful Chant	Kendrick Lamar	Section.80	320957	Rap	10
2C1C4QjjMmru4mYrPSQzWs	Chapter Ten	Kendrick Lamar	Section.80	75535	Rap	10
0bcCgRudYZ4kiOHZNZfqxU	Keisha's Song (Her Pain)	Kendrick Lamar	Section.80	227291	Rap	10
2b3KgzISdjZVNPJJ1945nw	Rigamortus	Kendrick Lamar	Section.80	168591	Rap	10
705u4LfXcTBuDOB8UCy0A7	Kush & Corinthians	Kendrick Lamar	Section.80	304668	Rap	10
6jl01C724Mk68qlOQLco5I	Blow My High (Members Only)	Kendrick Lamar	Section.80	215791	Rap	10
2FTGmG9PvlXEERkb1sYBE3	Ab-Souls Outro	Kendrick Lamar	Section.80	350001	Rap	10
4fVqQKbROkz8Z9FFJS7vls	HiiiPower	Kendrick Lamar	Section.80	279854	Rap	10
2yg9UN4eo5eMVJ7OB4RWj3	Survival	Drake	Scorpion	136186	Rap	10
0TlLq3lA83rQOYtrqBqSct	Nonstop	Drake	Scorpion	238614	Rap	10
3szf2z1Cy1QMrtHrbn8rz9	Elevate	Drake	Scorpion	184960	Rap	10
5Psnhdkyanjpgc2P8A5TSM	Emotionless	Drake	Scorpion	302173	Rap	10
6DCZcSspjsKoFjzjrWoCdn	God's Plan	Drake	Scorpion	198973	Rap	10
3qN5qMTKyEEmiTZD38BNTT	I'm Upset	Drake	Scorpion	214466	Rap	10
0zqy3ss4CwD6u4QPksS0nI	8 Out Of 10	Drake	Scorpion	195720	Rap	10
7rC5Pl8rQSX4myONQHYPBK	Mob Ties	Drake	Scorpion	205146	Rap	10
1dUHF4RyMmMTveJ0Rby6Xm	Can’t Take A Joke	Drake	Scorpion	163974	Rap	10
6cblRiEGDRNZgowcm951R3	Sandra’s Rose	Drake	Scorpion	216333	Rap	10
4ksuI04WMvUnJbHQjgs3L5	Talk Up (feat. Jay-Z)	Drake, JAY Z	Scorpion	223240	Rap	10
1Tnw0ItH1Macok8gblnPPd	Is There More	Drake	Scorpion	226906	Rap	10
11L064movtyopGdLiX4sVg	Peak	Drake	Scorpion	206026	Rap	10
4HG1YiGBseVKzjyKcmAJen	Summer Games	Drake	Scorpion	247893	Rap	10
4c2xt1trwYZpMqPWY35Xi9	Jaded	Drake	Scorpion	262453	Rap	10
3CA9pLiwRIGtUBiMjbZmRw	Nice For What	Drake	Scorpion	210746	Rap	10
2WP8G2pdddDmnh1xbfKBOI	Finesse	Drake	Scorpion	182080	Rap	10
4SUwJA3eUVNHExxMPEUhQe	Ratchet Happy Birthday	Drake	Scorpion	207306	Rap	10
41a7dZcq30Ss5kPMayWRV0	That’s How You Feel	Drake	Scorpion	157605	Rap	10
4n1bdaKwynQndm47x5HqWX	Blue Tint	Drake	Scorpion	162800	Rap	10
2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	Scorpion	217925	Rap	10
6G8kHiVZ1jW7vHMPVRNZU0	Don’t Matter To Me (with Michael Jackson)	Drake, Michael Jackson	Scorpion	245786	Rap	10
3mvYQKm8h6M5K5h0nVPY9S	After Dark (feat. Static Major & Ty Dolla $ign)	Drake, Static Major, Ty Dolla $ign	Scorpion	289560	Rap	10
44Du2IM1bGY7dicmLfXbUs	Final Fantasy	Drake	Scorpion	219960	Rap	10
09lmraDvzBT3pUQ2rUtJzK	March 14	Drake	Scorpion	309560	Rap	10
05KOgYg8PGeJyyWBPi5ja8	Free Smoke	Drake	More Life	218673	Rap	10
6CfrYuD3YRDYdYvH9jNtXY	No Long Talk	Drake, Giggs	More Life	149568	Rap	10
5mCPDVBb16L4XQwDdbRUpz	Passionfruit	Drake	More Life	298940	Rap	10
13e6f8t7RKXuxZ0JdaaJRG	Jorja Interlude	Drake	More Life	107673	Rap	10
7y6c07pgjZvtHI9kuMVqk1	Get It Together	Drake, Black Coffee, Jorja Smith	More Life	250337	Rap	10
76gUmNLXGQVOsGhfcshkFP	Madiba Riddim	Drake	More Life	205162	Rap	10
2XlHu0HcujBCkWMdIAvrqt	Blem	Drake	More Life	216557	Rap	10
2fkeWbM6iqTw7oGHTYm2lw	4422	Drake, Sampha	More Life	186293	Rap	10
6UjfByV1lDLW0SOVQA4NAi	Gyalchester	Drake	More Life	189229	Rap	10
2dfqS3MRtbLZSZA1IL8xY5	Skepta Interlude	Drake	More Life	143213	Rap	10
2bjwRfXMk4uRgOD9IBYl9h	Portland	Drake, Quavo, Travis Scott	More Life	236614	Rap	10
0xl1w2q4VLojeXp4JfazPL	Sacrifices	Drake, 2 Chainz, Young Thug	More Life	307593	Rap	10
6MbH1QiphMCPTqVEVC7UYi	Nothings Into Somethings	Drake	More Life	153724	Rap	10
6n3HGiq4v35D6eFOSwqYuo	Teenage Fever	Drake	More Life	219692	Rap	10
2jTujnt0y344ai1rNOywgr	KMT	Drake, Giggs	More Life	162637	Rap	10
2Na0z2gfN67Rzf0vp74Wi3	Lose You	Drake	More Life	305373	Rap	10
5f5r2N4Lp9WoULWPH9zp2W	Can't Have Everything	Drake	More Life	228437	Rap	10
28irpKCCK9nn9DZSik2zEx	Glow	Drake, Kanye West	More Life	206119	Rap	10
5JUu0unA8VwhTZ9LkMWUVI	Since Way Back	Drake, PARTYNEXTDOOR	More Life	368035	Rap	10
343YBumqHu19cGoGARUTsd	Fake Love	Drake	More Life	210937	Rap	10
7bJ4mu7MHa3rHiNyKjOoSl	Ice Melts	Drake, Young Thug	More Life	250770	Rap	10
2KvHC9z14GSl4YpkNMX384	Do Not Disturb	Drake	More Life	283550	Rap	10
0AAyo5bMIVgVxv9DF6XV2B	Keep The Family Close	Drake	Views	328906	Rap	10
4uCAKqQQYJaIvyzq4sZkaO	9	Drake	Views	255786	Rap	10
4MSjMv3kpbLEeyGfIh52qH	U With Me?	Drake	Views	297373	Rap	10
12C1XYFQGZYXRYJNbsgDc7	Feel No Ways	Drake	Views	240653	Rap	10
07GilNHSfS5oicUgHgU7VG	Hype	Drake	Views	209413	Rap	10
0P7HlSwSY8mJCWIk4yunb0	Weston Road Flows	Drake	Views	253533	Rap	10
6qGgrhiZ20Qrir3MNGUJq4	Redemption	Drake	Views	333946	Rap	10
5PMNu7kMZ4msbxiKnDTOt0	With You	Drake, PARTYNEXTDOOR	Views	195053	Rap	10
4dWVEAVhqNUjvsBHUo477f	Faithful	Drake, Pimp C, dvsn	Views	290133	Rap	10
4YJmZfvlheSziXem8HBWrj	Still Here	Drake	Views	189853	Rap	10
4CpKEkdGbOJV51cSvx7SoG	Controlla	Drake	Views	245226	Rap	10
12VWzyPDBCc8fqeWCAfNwR	One Dance	Drake, WizKid, Kyla	Views	173986	Rap	10
2JfeUjJvP1lJkCSne9g0de	Grammys	Drake, Future	Views	220426	Rap	10
0k9RIzZtAo4DTQu0ZM6lNZ	Childs Play	Drake	Views	241400	Rap	10
334S9SWZMjyRDN0wrHw7wk	Pop Style	Drake	Views	212946	Rap	10
7fJtPlEZKxu6gvkfBFc5tW	Too Good	Drake, Rihanna	Views	263373	Rap	10
04CpzA2BdOLEz7EMp5uwTU	Summers Over Interlude	Drake	Views	106333	Rap	10
4bEGp4AapA0B3Q5PpnSq3K	Fire & Desire	Drake	Views	238120	Rap	10
6oeCLDX1ML2tPOPT1JuyaJ	Views	Drake	Views	311960	Rap	10
1OAYKfE0YdrN7C1yLWaLJo	Hotline Bling	Drake	Views	267066	Rap	10
0v0QJqLvo3tnqwYLdLqdza	Digital Dash	Drake, Future	What A Time To Be Alive	231231	Rap	10
3dnM2j3WBCn2biJgiuxhnB	Big Rings	Drake, Future	What A Time To Be Alive	217706	Rap	10
5XdFLE07JRgMk5LLSjjmAT	Live From The Gutter	Drake, Future	What A Time To Be Alive	211642	Rap	10
4HP4mKLUCZcoHlZAWvdhRN	Diamonds Dancing	Drake, Future	What A Time To Be Alive	314631	Rap	10
6DGV9o1qFcx18O6uRIeCBM	Scholarships	Drake, Future	What A Time To Be Alive	209287	Rap	10
3MTZYvIcZXwmc8tFrAr9bA	Plastic Bag	Drake, Future	What A Time To Be Alive	202084	Rap	10
67KJIWrUpIG3ONOpZpvVbR	I'm The Plug	Drake, Future	What A Time To Be Alive	180000	Rap	10
1CEPBDQk2rU9bIBwcsXkOM	Change Locations	Drake, Future	What A Time To Be Alive	220862	Rap	10
6ApJN7sbsgAKwO29JbSLiK	Jumpman	Drake, Future	What A Time To Be Alive	205879	Rap	10
6Dw7JdhiiMjx2gWrwfeFYL	Jersey	Future	What A Time To Be Alive	188702	Rap	10
1svrFSGhPdKaFFinZSoltt	30 for 30 Freestyle	Drake	What A Time To Be Alive	253934	Rap	10
1ID1QFSNNxi0hiZCNcwjUC	Legend	Drake	If You're Reading This It's Too Late	241853	Rap	10
79XrkTOfV1AqySNjVlygpW	Energy	Drake	If You're Reading This It's Too Late	181933	Rap	10
12d5QFwzh60IIHlsSnAvps	10 Bands	Drake	If You're Reading This It's Too Late	177733	Rap	10
5InOp6q2vvx0fShv3bzFLZ	Know Yourself	Drake	If You're Reading This It's Too Late	275840	Rap	10
2durxb17bXcmQJHSt8JAdO	No Tellin'	Drake	If You're Reading This It's Too Late	310933	Rap	10
4v7SAP4KD96BFLWiCd1vF0	Madonna	Drake	If You're Reading This It's Too Late	177840	Rap	10
3a8tAZFJxlmBwOtrf5L1oC	6 God	Drake	If You're Reading This It's Too Late	180666	Rap	10
2mmUoyPxzbxehpfm1TpTRK	Star67	Drake	If You're Reading This It's Too Late	294973	Rap	10
1OHoBC4icbuNhpSxP400sv	Preach	Drake, PARTYNEXTDOOR	If You're Reading This It's Too Late	236973	Rap	10
6oLHyWvmk6bKrA91EIYZBp	Wednesday Night Interlude	Drake, PARTYNEXTDOOR	If You're Reading This It's Too Late	212280	Rap	10
63p3Slj0shAFP0Q7dQetj5	Used To	Drake, Lil Wayne	If You're Reading This It's Too Late	268480	Rap	10
4kdfjhj9xNkYU0R8xlDy8k	6 Man	Drake	If You're Reading This It's Too Late	167653	Rap	10
4zLOwx1yRJXWkHKt1XzF1p	Now & Forever	Drake	If You're Reading This It's Too Late	281320	Rap	10
6ImxYXeLDQPIv4qo7bMhSk	Company	Drake, Travis Scott	If You're Reading This It's Too Late	252640	Rap	10
2YaDRtIlQiZ5WDDB2YuEOC	You & The 6	Drake	If You're Reading This It's Too Late	264906	Rap	10
7JXZq0JgG2zTrSOAgY8VMC	Jungle	Drake	If You're Reading This It's Too Late	320400	Rap	10
5mZJwWdxAOR4xUvSGZvvMU	6PM In New York	Drake	If You're Reading This It's Too Late	283306	Rap	10
1NAR2XeNMp6SegDBp0NlRy	Way Too Fly (feat. DaVido)	A Boogie Wit da Hoodie, DaVido	International Artist	172708	Rap	10
1rmbyt81JBf4QO9dLzaIUS	MIA (feat. Kap G)	A Boogie Wit da Hoodie, Kap G	International Artist	176202	Rap	10
4YPUpGTxrGvnkwUCljlBpO	Nonchalant (feat. Alkaline)	A Boogie Wit da Hoodie, Alkaline	International Artist	188751	Rap	10
0brzJEyCEVzjAQsCgCqxqb	Pretending (feat. Jessie Reyez)	A Boogie Wit da Hoodie, Jessie Reyez	International Artist	177338	Rap	10
7GNKDhpJtw7G7nodKz4NOH	Best Friend (feat. Tory Lanez)	A Boogie Wit da Hoodie, Tory Lanez	International Artist	260496	Rap	10
0WnV4YotgHecDIzfihlcjn	Pull Up (feat. NAV)	A Boogie Wit da Hoodie, NAV	International Artist	193575	Rap	10
3skZx53uk46gN49mhItqN3	Déjà Vu (feat. J Alvarez)	A Boogie Wit da Hoodie, J Alvarez	International Artist	204957	Rap	10
6fyReXAVyOaywhFcnC1ibh	Check (feat. RAYE) - International Artist Remix	A Boogie Wit da Hoodie, Kojo Funds, RAYE	International Artist	196595	Rap	10
2BJpuAoDeQ1QuPvnryfAWK	No Promises	A Boogie Wit da Hoodie	The Bigger Artist	197666	Rap	10
2vaMWMPMgsWX4fwJiKmdWm	Undefeated (feat. 21 Savage)	A Boogie Wit da Hoodie, 21 Savage	The Bigger Artist	174012	Rap	10
1f5cbQtDrykjarZVrShaDI	Drowning (feat. Kodak Black)	A Boogie Wit da Hoodie, Kodak Black	The Bigger Artist	209269	Rap	10
3AMnOVxEHUgVrythGgqPhI	Say A'	A Boogie Wit da Hoodie	The Bigger Artist	214853	Rap	10
32aQ7oWlgpbEQyeZhvAmzC	No Comparison	A Boogie Wit da Hoodie	The Bigger Artist	244209	Rap	10
1iu3UTLNy436K7S8KVOdjS	Unhappy	A Boogie Wit da Hoodie	The Bigger Artist	179166	Rap	10
0CveX6X9yK6jJKzIsAWroR	Let's Start Over	A Boogie Wit da Hoodie	The Bigger Artist	217030	Rap	10
5P1vipFCNi7SiOEVGqCc3s	Get To You	A Boogie Wit da Hoodie	The Bigger Artist	206711	Rap	10
7564ofEBD5mEiIkTclAW1J	Somebody (feat. Don Q)	A Boogie Wit da Hoodie, Don Q	The Bigger Artist	178938	Rap	10
1QCWxlNQcpv6LO3gjd11AR	Money Sprung (feat. Don Q)	A Boogie Wit da Hoodie, Don Q	The Bigger Artist	195761	Rap	10
6KdA9pz4KS4avq0CUqblAV	If I Gotta Go	A Boogie Wit da Hoodie	The Bigger Artist	203775	Rap	10
2WfY2W1dGfBa6oAFQyGrI5	Fucking & Kissing (feat. Chris Brown)	A Boogie Wit da Hoodie, Chris Brown	The Bigger Artist	171135	Rap	10
3KIPN9BE8rh6ueIFYZHrIZ	Bad Girl (feat. Trey Songz & Robin Thicke)	A Boogie Wit da Hoodie, Trey Songz, Robin Thicke	The Bigger Artist	229413	Rap	10
1DPz356PzDOvqvjCnQu7Lo	Stalking You	A Boogie Wit da Hoodie	The Bigger Artist	221076	Rap	10
1AH60dMaEfNjzDoUIFwIQi	Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)	A Boogie Wit da Hoodie, PnB Rock, YoungBoy Never Broke Again	The Bigger Artist	258158	Rap	10
3WXJOVqIyZKSkdLa82PF0L	a lot	21 Savage	i am > i was (Deluxe)	288624	Rap	10
1SHei85qV8JtytFwJq3MkF	break da law	21 Savage	i am > i was (Deluxe)	177747	Rap	10
4oP8NxbTOEUaQ3jwddewmu	a&t	21 Savage	i am > i was (Deluxe)	211588	Rap	10
51w3e5PWpRCus9wpkVLIwc	out for the night	21 Savage	i am > i was (Deluxe)	137232	Rap	10
1VXVS7GZN9yfbzaWcWq2eo	gun smoke	21 Savage	i am > i was (Deluxe)	167410	Rap	10
2rjbWlEDTx4tfajRaMs8Fw	1.5	21 Savage	i am > i was (Deluxe)	148655	Rap	10
0lf7CfXZnvX7LnqL2q8FNB	all my friends	21 Savage	i am > i was (Deluxe)	211785	Rap	10
1nbYiPgDJ4T3t46Is5Zc26	can't leave without it	21 Savage	i am > i was (Deluxe)	205351	Rap	10
4FQaMaxFgIMX1Wg5wYKMRi	asmr	21 Savage	i am > i was (Deluxe)	171713	Rap	10
4UW4GsTVETXP2mzXfMT2iC	ball w/o you	21 Savage	i am > i was (Deluxe)	195046	Rap	10
4xKn7ETAkXUQBTuueJM3Ri	good day	21 Savage	i am > i was (Deluxe)	242447	Rap	10
5j8sYRvWdZM8TgVJXYad1B	pad lock	21 Savage	i am > i was (Deluxe)	191359	Rap	10
27gIYiauwut951G7lpt9Zr	monster	21 Savage	i am > i was (Deluxe)	233039	Rap	10
4y66YZn8Bopcsumft1r39M	letter 2 my momma	21 Savage	i am > i was (Deluxe)	194809	Rap	10
41EKwqBy5rPsjxIWXAkobc	4L	21 Savage	i am > i was (Deluxe)	288364	Rap	10
4B8vU5oDXVxO5OkLAI4aLx	out for the night - part 2	21 Savage	i am > i was (Deluxe)	235232	Rap	10
5u6vkDnOyaf8LsteDAj2ub	Ghostface Killers	21 Savage, Offset, Metro Boomin, Travis Scott	Without Warning	268933	Rap	10
0tdCy39PgWN8LFWu34ORn3	Rap Saved Me	21 Savage, Offset, Metro Boomin, Quavo	Without Warning	257600	Rap	10
7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset, Metro Boomin	Without Warning	172800	Rap	10
2D2w9943rsnJOGCrI4aMQp	My Choppa Hate Niggas	21 Savage, Metro Boomin	Without Warning	148640	Rap	10
7LAhKXDNWwq3CmnFP3UIOP	Nightmare	Offset, Metro Boomin	Without Warning	147986	Rap	10
6HR1z11h0ROUlWP4Kx8Z7G	Mad Stalkers	21 Savage, Offset, Metro Boomin	Without Warning	202666	Rap	10
3oxCefEI6Tc6Z6t20J4IvH	Disrespectful	21 Savage, Offset, Metro Boomin	Without Warning	160320	Rap	10
7vbjH8laThXpcBXeLNPm3M	Run Up the Racks	21 Savage, Metro Boomin	Without Warning	189800	Rap	10
6m6Oy3F6GG0zRwH03rWmTv	Still Serving	21 Savage, Offset, Metro Boomin	Without Warning	231786	Rap	10
7vg47qMIEdLfNdTE3WLf0T	Darth Vader	21 Savage, Offset, Metro Boomin	Without Warning	228893	Rap	10
2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	Issa Album	220306	Rap	10
1vc2YF7ZvUtwr45HNpdGch	Numb	21 Savage	Issa Album	271306	Rap	10
55GLc4nywcX4aIlOcx1u06	FaceTime	21 Savage	Issa Album	239160	Rap	10
5ZIZgRrrDj60O0F5oA9bVz	Bad Business	21 Savage	Issa Album	162253	Rap	10
2aNdXtCtyoB2KrUh7pJYxO	Whole Lot	21 Savage	Issa Album	313986	Rap	10
1mxC48728CxBA7WdKw6nFB	Close My Eyes	21 Savage	Issa Album	292266	Rap	10
6QMlELXFU07NLdqv3DGNPI	Special	21 Savage	Issa Album	217866	Rap	10
3rBwHfVPzmfR3ZVSliB0Om	Baby Girl	21 Savage	Issa Album	169093	Rap	10
0mhsw7HRwRwF79ES5ucP9Y	Thug Life	21 Savage	Issa Album	263426	Rap	10
6g0TAJ1grweRwBMLQyiZFb	Famous	21 Savage	Issa Album	234280	Rap	10
74BIr8H03lr5L6LZ1friIa	Dead People	21 Savage	Issa Album	147426	Rap	10
5aZrmUOr1kL5U6cg0WZNyw	7 Min Freestyle	21 Savage	Issa Album	431586	Rap	10
54i1CQFlT3LeGdIVctDQp1	Money Convo	21 Savage	Issa Album	213426	Rap	10
1szcZMcUlPjCItP4xNIU3E	Nothin New	21 Savage	Issa Album	219360	Rap	10
6Gg25EZRbQd4IHiJz2KSY0	Testimony	Kodak Black	Dying To Live	240000	Rap	10
26FpOENKQstjLRhX1fxUs9	This Forever	Kodak Black	Dying To Live	161115	Rap	10
48KTGG6wBPpleE5KsTuiwy	Identity Theft	Kodak Black	Dying To Live	127345	Rap	10
40Rpg3LkZwwzuHJ3GdjMma	Gnarly (feat. Lil Pump)	Kodak Black, Lil Pump	Dying To Live	186402	Rap	10
0FZ4Dmg8jJJAPJnvBIzD9z	ZEZE (feat. Travis Scott & Offset)	Kodak Black, Offset, Travis Scott	Dying To Live	228759	Rap	10
1XJBDDpeuZaj5fvmwhdIMw	Take One	Kodak Black	Dying To Live	165517	Rap	10
4KX8vXbouybtUptEyYxtIk	MoshPit (feat. Juice WRLD)	Kodak Black, Juice WRLD	Dying To Live	164038	Rap	10
52Vrauy7m3EtC1aQqj7Rfp	Transgression	Kodak Black	Dying To Live	135441	Rap	10
6JXFDTCAIe5FfiiQYeMgh3	Malcolm X.X.X.	Kodak Black	Dying To Live	195674	Rap	10
2MShy1GSSgbmGUxADNIao5	Calling My Spirit	Kodak Black	Dying To Live	152000	Rap	10
15eaTEZMA2CqOxBvyuosLI	In The Flesh	Kodak Black	Dying To Live	188909	Rap	10
5eMbTELOeo7gEdFAIBix0c	Close To The Grave	Kodak Black	Dying To Live	221538	Rap	10
53iV4HGEGjKtAFrPt0PyfV	From The Cradle	Kodak Black	Dying To Live	191672	Rap	10
7HdNB8nvJOBwHa8hIkzvxp	If I'm Lyin, I'm Flyin	Kodak Black	Dying To Live	130929	Rap	10
1CjgBZsDOXNUs9aZdzOqSu	Needing Something	Kodak Black	Dying To Live	192081	Rap	10
4VQ46sRJtb6osiD3xfYGHx	Could Of Been Different	Kodak Black	Dying To Live	192000	Rap	10
1aSTn7F9RUijD31mAzjlQx	Running Outta Love	Kodak Black	Heart Break Kodak (HBK)	225366	Rap	10
3WW9NaxJkWXfahwf5H0VVM	Bill and Jill	Kodak Black	Heart Break Kodak (HBK)	229569	Rap	10
4OTofNs1V7sgnSSlzj4edo	Hate Being Alone	Kodak Black	Heart Break Kodak (HBK)	244078	Rap	10
1jM6fCYnlLCV8t3run0yUl	Acting Weird	Kodak Black	Heart Break Kodak (HBK)	243707	Rap	10
1wHvJ7PJEyEAgiOK5FqAKn	Codeine Dreaming (feat. Lil Wayne)	Kodak Black, Lil Wayne	Heart Break Kodak (HBK)	264531	Rap	10
